# r  chi  chi_prime  a  a_prime  rho  W
7.989195597799e-01 4.950928290654e-11 -4.131094937845e-20 3.113234073642e-09 1.175390019139e-08 4.733089467648e-07 3.715077111917e-01
7.994197598799e-01 4.950928290654e-11 -4.131094937845e-20 3.119109698142e-09 1.173919586959e-08 4.701775584651e-07 3.715077111917e-01
7.999199599800e-01 4.950928290654e-11 -4.131094937845e-20 3.124977974435e-09 1.172451912356e-08 4.670580651759e-07 3.715077111917e-01
8.004201600800e-01 4.950928290654e-11 -4.131094937845e-20 3.130838916299e-09 1.170986988440e-08 4.639504621569e-07 3.715077111917e-01
8.009203601801e-01 4.950928290654e-11 -4.131094937845e-20 3.136692537473e-09 1.169524808340e-08 4.608547445684e-07 3.715077111917e-01
8.014205602801e-01 4.950928290654e-11 -4.131094937845e-20 3.142538851667e-09 1.168065365209e-08 4.577709074718e-07 3.715077111917e-01
8.019207603802e-01 4.950928290654e-11 -4.131094937845e-20 3.148377872552e-09 1.166608652221e-08 4.546989458286e-07 3.715077111917e-01
8.024209604802e-01 4.950928290654e-11 -4.131094937845e-20 3.154209613769e-09 1.165154662569e-08 4.516388545009e-07 3.715077111917e-01
8.029211605803e-01 4.950928290654e-11 -4.131094937845e-20 3.160034088922e-09 1.163703389470e-08 4.485906282509e-07 3.715077111917e-01
8.034213606803e-01 4.950928290654e-11 -4.131094937845e-20 3.165851311583e-09 1.162254826161e-08 4.455542617408e-07 3.715077111917e-01
8.039215607804e-01 4.950928290654e-11 -4.131094937845e-20 3.171661295289e-09 1.160808965899e-08 4.425297495323e-07 3.715077111917e-01
8.044217608804e-01 4.950928290654e-11 -4.131094937845e-20 3.177464053544e-09 1.159365801963e-08 4.395170860870e-07 3.715077111917e-01
8.049219609805e-01 4.950928290654e-11 -4.131094937845e-20 3.183259599818e-09 1.157925327654e-08 4.365162657660e-07 3.715077111917e-01
8.054221610805e-01 4.950928290654e-11 -4.131094937845e-20 3.189047947549e-09 1.156487536292e-08 4.335272828293e-07 3.715077111917e-01
8.059223611806e-01 4.950928290654e-11 -4.131094937845e-20 3.194829110139e-09 1.155052421218e-08 4.305501314363e-07 3.715077111917e-01
8.064225612806e-01 4.950928290654e-11 -4.131094937845e-20 3.200603100959e-09 1.153619975794e-08 4.275848056450e-07 3.715077111917e-01
8.069227613807e-01 4.950928290654e-11 -4.131094937845e-20 3.206369933346e-09 1.152190193403e-08 4.246312994123e-07 3.715077111917e-01
8.074229614807e-01 4.950928290654e-11 -4.131094937845e-20 3.212129620603e-09 1.150763067448e-08 4.216896065936e-07 3.715077111917e-01
8.079231615808e-01 4.950928290654e-11 -4.131094937845e-20 3.217882176002e-09 1.149338591352e-08 4.187597209425e-07 3.715077111917e-01
8.084233616808e-01 4.950928290654e-11 -4.131094937845e-20 3.223627612782e-09 1.147916758559e-08 4.158416361108e-07 3.715077111917e-01
8.089235617809e-01 4.950928290654e-11 -4.131094937844e-20 3.229365944146e-09 1.146497562533e-08 4.129353456484e-07 3.715077111917e-01
8.094237618809e-01 4.950928290654e-11 -4.131094937844e-20 3.235097183270e-09 1.145080996759e-08 4.100408430028e-07 3.715077111917e-01
8.099239619810e-01 4.950928290654e-11 -4.131094937844e-20 3.240821343291e-09 1.143667054740e-08 4.071581215193e-07 3.715077111917e-01
8.104241620810e-01 4.950928290654e-11 -4.131094937844e-20 3.246538437319e-09 1.142255730001e-08 4.042871744404e-07 3.715077111917e-01
8.109243621811e-01 4.950928290654e-11 -4.131094937844e-20 3.252248478430e-09 1.140847016086e-08 4.014279949060e-07 3.715077111917e-01
8.114245622811e-01 4.950928290654e-11 -4.131094937844e-20 3.257951479665e-09 1.139440906560e-08 3.985805759531e-07 3.715077111917e-01
8.119247623812e-01 4.950928290654e-11 -4.131094937844e-20 3.263647454036e-09 1.138037395006e-08 3.957449105154e-07 3.715077111917e-01
8.124249624812e-01 4.950928290654e-11 -4.131094937844e-20 3.269336414523e-09 1.136636475030e-08 3.929209914235e-07 3.715077111917e-01
8.129251625813e-01 4.950928290654e-11 -4.131094937844e-20 3.275018374073e-09 1.135238140253e-08 3.901088114043e-07 3.715077111917e-01
8.134253626813e-01 4.950928290654e-11 -4.131094937844e-20 3.280693345600e-09 1.133842384319e-08 3.873083630811e-07 3.715077111917e-01
8.139255627814e-01 4.950928290654e-11 -4.131094937844e-20 3.286361341988e-09 1.132449200891e-08 3.845196389734e-07 3.715077111917e-01
8.144257628814e-01 4.950928290654e-11 -4.131094937844e-20 3.292022376089e-09 1.131058583650e-08 3.817426314967e-07 3.715077111917e-01
8.149259629815e-01 4.950928290654e-11 -4.131094937844e-20 3.297676460724e-09 1.129670526299e-08 3.789773329621e-07 3.715077111917e-01
8.154261630815e-01 4.950928290654e-11 -4.131094937844e-20 3.303323608682e-09 1.128285022558e-08 3.762237355764e-07 3.715077111917e-01
8.159263631816e-01 4.950928290654e-11 -4.131094937844e-20 3.308963832719e-09 1.126902066166e-08 3.734818314419e-07 3.715077111917e-01
8.164265632816e-01 4.950928290654e-11 -4.131094937844e-20 3.314597145562e-09 1.125521650884e-08 3.707516125560e-07 3.715077111917e-01
8.169267633817e-01 4.950928290654e-11 -4.131094937844e-20 3.320223559906e-09 1.124143770489e-08 3.680330708111e-07 3.715077111917e-01
8.174269634817e-01 4.950928290654e-11 -4.131094937844e-20 3.325843088415e-09 1.122768418779e-08 3.653261979946e-07 3.715077111917e-01
8.179271635818e-01 4.950928290654e-11 -4.131094937844e-20 3.331455743723e-09 1.121395589570e-08 3.626309857884e-07 3.715077111917e-01
8.184273636818e-01 4.950928290654e-11 -4.131094937844e-20 3.337061538431e-09 1.120025276697e-08 3.599474257691e-07 3.715077111917e-01
8.189275637819e-01 4.950928290654e-11 -4.131094937844e-20 3.342660485110e-09 1.118657474014e-08 3.572755094075e-07 3.715077111917e-01
8.194277638819e-01 4.950928290654e-11 -4.131094937844e-20 3.348252596302e-09 1.117292175394e-08 3.546152280685e-07 3.715077111917e-01
8.199279639820e-01 4.950928290654e-11 -4.131094937844e-20 3.353837884516e-09 1.115929374728e-08 3.519665730109e-07 3.715077111917e-01
8.204281640820e-01 4.950928290654e-11 -4.131094937844e-20 3.359416362232e-09 1.114569065926e-08 3.493295353873e-07 3.715077111917e-01
8.209283641821e-01 4.950928290654e-11 -4.131094937844e-20 3.364988041899e-09 1.113211242918e-08 3.467041062440e-07 3.715077111917e-01
8.214285642821e-01 4.950928290654e-11 -4.131094937844e-20 3.370552935935e-09 1.111855899649e-08 3.440902765204e-07 3.715077111917e-01
8.219287643822e-01 4.950928290654e-11 -4.131094937844e-20 3.376111056730e-09 1.110503030085e-08 3.414880370494e-07 3.715077111917e-01
8.224289644822e-01 4.950928290654e-11 -4.131094937844e-20 3.381662416642e-09 1.109152628211e-08 3.388973785566e-07 3.715077111917e-01
8.229291645823e-01 4.950928290654e-11 -4.131094937844e-20 3.387207027999e-09 1.107804688028e-08 3.363182916607e-07 3.715077111917e-01
8.234293646823e-01 4.950928290654e-11 -4.131094937844e-20 3.392744903099e-09 1.106459203556e-08 3.337507668729e-07 3.715077111917e-01
8.239295647824e-01 4.950928290654e-11 -4.131094937844e-20 3.398276054212e-09 1.105116168834e-08 3.311947945968e-07 3.715077111917e-01
8.244297648824e-01 4.950928290654e-11 -4.131094937844e-20 3.403800493576e-09 1.103775577919e-08 3.286503651285e-07 3.715077111917e-01
8.249299649825e-01 4.950928290654e-11 -4.131094937844e-20 3.409318233399e-09 1.102437424886e-08 3.261174686559e-07 3.715077111917e-01
8.254301650825e-01 4.950928290654e-11 -4.131094937844e-20 3.414829285863e-09 1.101101703825e-08 3.235960952590e-07 3.715077111917e-01
8.259303651826e-01 4.950928290654e-11 -4.131094937844e-20 3.420333663115e-09 1.099768408849e-08 3.210862349094e-07 3.715077111917e-01
8.264305652826e-01 4.950928290654e-11 -4.131094937844e-20 3.425831377278e-09 1.098437534085e-08 3.185878774704e-07 3.715077111917e-01
8.269307653827e-01 4.950928290654e-11 -4.131094937844e-20 3.431322440443e-09 1.097109073679e-08 3.161010126964e-07 3.715077111917e-01
8.274309654827e-01 4.950928290654e-11 -4.131094937844e-20 3.436806864671e-09 1.095783021794e-08 3.136256302330e-07 3.715077111917e-01
8.279311655828e-01 4.950928290654e-11 -4.131094937844e-20 3.442284661995e-09 1.094459372613e-08 3.111617196170e-07 3.715077111917e-01
8.284313656828e-01 4.950928290654e-11 -4.131094937844e-20 3.447755844419e-09 1.093138120334e-08 3.087092702757e-07 3.715077111917e-01
8.289315657829e-01 4.950928290654e-11 -4.131094937844e-20 3.453220423918e-09 1.091819259172e-08 3.062682715272e-07 3.715077111917e-01
8.294317658829e-01 4.950928290654e-11 -4.131094937844e-20 3.458678412438e-09 1.090502783363e-08 3.038387125798e-07 3.715077111917e-01
8.299319659830e-01 4.950928290654e-11 -4.131094937844e-20 3.464129821896e-09 1.089188687156e-08 3.014205825322e-07 3.715077111917e-01
8.304321660830e-01 4.950928290654e-11 -4.131094937844e-20 3.469574664181e-09 1.087876964821e-08 2.990138703731e-07 3.715077111917e-01
8.309323661831e-01 4.950928290654e-11 -4.131094937844e-20 3.475012951152e-09 1.086567610644e-08 2.966185649809e-07 3.715077111917e-01
8.314325662831e-01 4.950928290654e-11 -4.131094937844e-20 3.480444694641e-09 1.085260618926e-08 2.942346551239e-07 3.715077111917e-01
8.319327663832e-01 4.950928290654e-11 -4.131094937844e-20 3.485869906450e-09 1.083955983988e-08 2.918621294598e-07 3.715077111917e-01
8.324329664832e-01 4.950928290654e-11 -4.131094937844e-20 3.491288598353e-09 1.082653700167e-08 2.895009765353e-07 3.715077111917e-01
8.329331665833e-01 4.950928290654e-11 -4.131094937844e-20 3.496700782098e-09 1.081353761817e-08 2.871511847867e-07 3.715077111917e-01
8.334333666833e-01 4.950928290654e-11 -4.131094937844e-20 3.502106469402e-09 1.080056163310e-08 2.848127425387e-07 3.715077111917e-01
8.339335667834e-01 4.950928290654e-11 -4.131094937844e-20 3.507505671955e-09 1.078760899032e-08 2.824856380051e-07 3.715077111917e-01
8.344337668834e-01 4.950928290654e-11 -4.131094937844e-20 3.512898401419e-09 1.077467963389e-08 2.801698592881e-07 3.715077111917e-01
8.349339669835e-01 4.950928290654e-11 -4.131094937844e-20 3.518284669427e-09 1.076177350802e-08 2.778653943782e-07 3.715077111917e-01
8.354341670835e-01 4.950928290654e-11 -4.131094937844e-20 3.523664487586e-09 1.074889055709e-08 2.755722311542e-07 3.715077111917e-01
8.359343671836e-01 4.950928290654e-11 -4.131094937844e-20 3.529037867473e-09 1.073603072565e-08 2.732903573826e-07 3.715077111917e-01
8.364345672836e-01 4.950928290654e-11 -4.131094937844e-20 3.534404820640e-09 1.072319395841e-08 2.710197607180e-07 3.715077111917e-01
8.369347673837e-01 4.950928290654e-11 -4.131094937844e-20 3.539765358610e-09 1.071038020025e-08 2.687604287023e-07 3.715077111917e-01
8.374349674837e-01 4.950928290654e-11 -4.131094937844e-20 3.545119492877e-09 1.069758939622e-08 2.665123487651e-07 3.715077111917e-01
8.379351675838e-01 4.950928290654e-11 -4.131094937844e-20 3.550467234909e-09 1.068482149152e-08 2.642755082230e-07 3.715077111917e-01
8.384353676838e-01 4.950928290654e-11 -4.131094937844e-20 3.555808596148e-09 1.067207643152e-08 2.620498942797e-07 3.715077111917e-01
8.389355677839e-01 4.950928290654e-11 -4.131094937844e-20 3.561143588007e-09 1.065935416176e-08 2.598354940258e-07 3.715077111917e-01
8.394357678839e-01 4.950928290654e-11 -4.131094937844e-20 3.566472221871e-09 1.064665462792e-08 2.576322944384e-07 3.715077111917e-01
8.399359679840e-01 4.950928290654e-11 -4.131094937844e-20 3.571794509100e-09 1.063397777588e-08 2.554402823811e-07 3.715077111917e-01
8.404361680840e-01 4.950928290654e-11 -4.131094937844e-20 3.577110461025e-09 1.062132355164e-08 2.532594446039e-07 3.715077111917e-01
8.409363681841e-01 4.950928290654e-11 -4.131094937844e-20 3.582420088952e-09 1.060869190138e-08 2.510897677428e-07 3.715077111917e-01
8.414365682841e-01 4.950928290654e-11 -4.131094937843e-20 3.587723404158e-09 1.059608277145e-08 2.489312383197e-07 3.715077111917e-01
8.419367683842e-01 4.950928290654e-11 -4.131094937843e-20 3.593020417896e-09 1.058349610834e-08 2.467838427421e-07 3.715077111917e-01
8.424369684842e-01 4.950928290654e-11 -4.131094937843e-20 3.598311141388e-09 1.057093185870e-08 2.446475673032e-07 3.715077111917e-01
8.429371685843e-01 4.950928290654e-11 -4.131094937843e-20 3.603595585835e-09 1.055838996936e-08 2.425223981814e-07 3.715077111917e-01
8.434373686843e-01 4.950928290654e-11 -4.131094937843e-20 3.608873762406e-09 1.054587038729e-08 2.404083214402e-07 3.715077111917e-01
8.439375687844e-01 4.950928290654e-11 -4.131094937843e-20 3.614145682246e-09 1.053337305961e-08 2.383053230282e-07 3.715077111917e-01
8.444377688844e-01 4.950928290654e-11 -4.131094937843e-20 3.619411356475e-09 1.052089793362e-08 2.362133887786e-07 3.715077111917e-01
8.449379689845e-01 4.950928290654e-11 -4.131094937843e-20 3.624670796184e-09 1.050844495674e-08 2.341325044093e-07 3.715077111917e-01
8.454381690845e-01 4.950928290654e-11 -4.131094937843e-20 3.629924012439e-09 1.049601407660e-08 2.320626555225e-07 3.715077111917e-01
8.459383691846e-01 4.950928290654e-11 -4.131094937843e-20 3.635171016279e-09 1.048360524092e-08 2.300038276044e-07 3.715077111917e-01
8.464385692846e-01 4.950928290654e-11 -4.131094937843e-20 3.640411818720e-09 1.047121839763e-08 2.279560060256e-07 3.715077111917e-01
8.469387693847e-01 4.950928290654e-11 -4.131094937843e-20 3.645646430747e-09 1.045885349478e-08 2.259191760401e-07 3.715077111917e-01
8.474389694847e-01 4.950928290654e-11 -4.131094937843e-20 3.650874863323e-09 1.044651048058e-08 2.238933227859e-07 3.715077111917e-01
8.479391695848e-01 4.950928290654e-11 -4.131094937843e-20 3.656097127384e-09 1.043418930341e-08 2.218784312839e-07 3.715077111917e-01
8.484393696848e-01 4.950928290654e-11 -4.131094937843e-20 3.661313233839e-09 1.042188991178e-08 2.198744864388e-07 3.715077111917e-01
8.489395697849e-01 4.950928290654e-11 -4.131094937843e-20 3.666523193572e-09 1.040961225436e-08 2.178814730380e-07 3.715077111917e-01
8.494397698849e-01 4.950928290654e-11 -4.131094937843e-20 3.671727017444e-09 1.039735627998e-08 2.158993757517e-07 3.715077111917e-01
8.499399699850e-01 4.950928290654e-11 -4.131094937843e-20 3.676924716286e-09 1.038512193760e-08 2.139281791330e-07 3.715077111917e-01
8.504401700850e-01 4.950928290654e-11 -4.131094937843e-20 3.682116300906e-09 1.037290917636e-08 2.119678676173e-07 3.715077111917e-01
8.509403701851e-01 4.950928290654e-11 -4.131094937843e-20 3.687301782086e-09 1.036071794551e-08 2.100184255223e-07 3.715077111917e-01
8.514405702851e-01 4.950928290654e-11 -4.131094937843e-20 3.692481170584e-09 1.034854819448e-08 2.080798370478e-07 3.715077111917e-01
8.519407703852e-01 4.950928290654e-11 -4.131094937843e-20 3.697654477130e-09 1.033639987284e-08 2.061520862755e-07 3.715077111917e-01
8.524409704852e-01 4.950928290654e-11 -4.131094937843e-20 3.702821712432e-09 1.032427293030e-08 2.042351571687e-07 3.715077111917e-01
8.529411705853e-01 4.950928290654e-11 -4.131094937843e-20 3.707982887170e-09 1.031216731674e-08 2.023290335723e-07 3.715077111917e-01
8.534413706853e-01 4.950928290654e-11 -4.131094937843e-20 3.713138012001e-09 1.030008298216e-08 2.004336992126e-07 3.715077111917e-01
8.539415707854e-01 4.950928290654e-11 -4.131094937843e-20 3.718287097556e-09 1.028801987672e-08 1.985491376968e-07 3.715077111917e-01
8.544417708854e-01 4.950928290654e-11 -4.131094937843e-20 3.723430154441e-09 1.027597795072e-08 1.966753325132e-07 3.715077111917e-01
8.549419709855e-01 4.950928290654e-11 -4.131094937843e-20 3.728567193238e-09 1.026395715461e-08 1.948122670308e-07 3.715077111917e-01
8.554421710855e-01 4.950928290654e-11 -4.131094937843e-20 3.733698224504e-09 1.025195743899e-08 1.929599244990e-07 3.715077111917e-01
8.559423711856e-01 4.950928290654e-11 -4.131094937843e-20 3.738823258772e-09 1.023997875459e-08 1.911182880477e-07 3.715077111917e-01
8.564425712856e-01 4.950928290654e-11 -4.131094937843e-20 3.743942306547e-09 1.022802105230e-08 1.892873406871e-07 3.715077111917e-01
8.569427713857e-01 4.950928290654e-11 -4.131094937843e-20 3.749055378314e-09 1.021608428313e-08 1.874670653070e-07 3.715077111917e-01
8.574429714857e-01 4.950928290654e-11 -4.131094937843e-20 3.754162484531e-09 1.020416839827e-08 1.856574446772e-07 3.715077111917e-01
8.579431715858e-01 4.950928290654e-11 -4.131094937843e-20 3.759263635633e-09 1.019227334901e-08 1.838584614471e-07 3.715077111917e-01
8.584433716858e-01 4.950928290654e-11 -4.131094937843e-20 3.764358842028e-09 1.018039908681e-08 1.820700981453e-07 3.715077111917e-01
8.589435717859e-01 4.950928290654e-11 -4.131094937843e-20 3.769448114103e-09 1.016854556326e-08 1.802923371799e-07 3.715077111917e-01
8.594437718859e-01 4.950928290654e-11 -4.131094937843e-20 3.774531462219e-09 1.015671273010e-08 1.785251608377e-07 3.715077111917e-01
8.599439719860e-01 4.950928290654e-11 -4.131094937843e-20 3.779608896713e-09 1.014490053920e-08 1.767685512845e-07 3.715077111917e-01
8.604441720860e-01 4.950928290654e-11 -4.131094937843e-20 3.784680427899e-09 1.013310894258e-08 1.750224905646e-07 3.715077111917e-01
8.609443721861e-01 4.950928290654e-11 -4.131094937843e-20 3.789746066066e-09 1.012133789239e-08 1.732869606007e-07 3.715077111917e-01
8.614445722861e-01 4.950928290654e-11 -4.131094937843e-20 3.794805821479e-09 1.010958734092e-08 1.715619431938e-07 3.715077111917e-01
8.619447723862e-01 4.950928290654e-11 -4.131094937843e-20 3.799859704379e-09 1.009785724060e-08 1.698474200229e-07 3.715077111917e-01
8.624449724862e-01 4.950928290654e-11 -4.131094937843e-20 3.804907724986e-09 1.008614754400e-08 1.681433726449e-07 3.715077111917e-01
8.629451725863e-01 4.950928290654e-11 -4.131094937843e-20 3.809949893492e-09 1.007445820384e-08 1.664497824942e-07 3.715077111917e-01
8.634453726863e-01 4.950928290654e-11 -4.131094937843e-20 3.814986220068e-09 1.006278917294e-08 1.647666308827e-07 3.715077111917e-01
8.639455727864e-01 4.950928290654e-11 -4.131094937843e-20 3.820016714861e-09 1.005114040429e-08 1.630938989997e-07 3.715077111917e-01
8.644457728864e-01 4.950928290654e-11 -4.131094937843e-20 3.825041387996e-09 1.003951185101e-08 1.614315679114e-07 3.715077111917e-01
8.649459729865e-01 4.950928290654e-11 -4.131094937843e-20 3.830060249570e-09 1.002790346635e-08 1.597796185608e-07 3.715077111917e-01
8.654461730865e-01 4.950928290654e-11 -4.131094937843e-20 3.835073309662e-09 1.001631520369e-08 1.581380317677e-07 3.715077111917e-01
8.659463731866e-01 4.950928290654e-11 -4.131094937843e-20 3.840080578325e-09 1.000474701655e-08 1.565067882285e-07 3.715077111917e-01
8.664465732866e-01 4.950928290654e-11 -4.131094937843e-20 3.845082065589e-09 9.993198858597e-09 1.548858685155e-07 3.715077111917e-01
8.669467733867e-01 4.950928290654e-11 -4.131094937843e-20 3.850077781461e-09 9.981670683609e-09 1.532752530774e-07 3.715077111917e-01
8.674469734867e-01 4.950928290654e-11 -4.131094937843e-20 3.855067735924e-09 9.970162445512e-09 1.516749222386e-07 3.715077111917e-01
8.679471735868e-01 4.950928290654e-11 -4.131094937843e-20 3.860051938941e-09 9.958674098358e-09 1.500848561994e-07 3.715077111917e-01
8.684473736868e-01 4.950928290654e-11 -4.131094937842e-20 3.865030400448e-09 9.947205596335e-09 1.485050350354e-07 3.715077111917e-01
8.689475737869e-01 4.950928290654e-11 -4.131094937842e-20 3.870003130362e-09 9.935756893763e-09 1.469354386976e-07 3.715077111917e-01
8.694477738869e-01 4.950928290654e-11 -4.131094937842e-20 3.874970138574e-09 9.924327945090e-09 1.453760470121e-07 3.715077111917e-01
8.699479739870e-01 4.950928290654e-11 -4.131094937842e-20 3.879931434953e-09 9.912918704897e-09 1.438268396799e-07 3.715077111917e-01
8.704481740870e-01 4.950928290654e-11 -4.131094937842e-20 3.884887029347e-09 9.901529127897e-09 1.422877962766e-07 3.715077111917e-01
8.709483741871e-01 4.950928290654e-11 -4.131094937842e-20 3.889836931580e-09 9.890159168930e-09 1.407588962525e-07 3.715077111917e-01
8.714485742871e-01 4.950928290654e-11 -4.131094937842e-20 3.894781151454e-09 9.878808782968e-09 1.392401189321e-07 3.715077111917e-01
8.719487743872e-01 4.950928290654e-11 -4.131094937842e-20 3.899719698748e-09 9.867477925110e-09 1.377314435141e-07 3.715077111917e-01
8.724489744872e-01 4.950928290654e-11 -4.131094937842e-20 3.904652583218e-09 9.856166550585e-09 1.362328490711e-07 3.715077111917e-01
8.729491745873e-01 4.950928290654e-11 -4.131094937842e-20 3.909579814599e-09 9.844874614750e-09 1.347443145494e-07 3.715077111917e-01
8.734493746873e-01 4.950928290654e-11 -4.131094937842e-20 3.914501402603e-09 9.833602073091e-09 1.332658187689e-07 3.715077111917e-01
8.739495747874e-01 4.950928290654e-11 -4.131094937842e-20 3.919417356920e-09 9.822348881218e-09 1.317973404227e-07 3.715077111917e-01
8.744497748874e-01 4.950928290654e-11 -4.131094937842e-20 3.924327687217e-09 9.811114994871e-09 1.303388580773e-07 3.715077111917e-01
8.749499749875e-01 4.950928290654e-11 -4.131094937842e-20 3.929232403141e-09 9.799900369916e-09 1.288903501718e-07 3.715077111917e-01
8.754501750875e-01 4.950928290654e-11 -4.131094937842e-20 3.934131514314e-09 9.788704962345e-09 1.274517950184e-07 3.715077111917e-01
8.759503751876e-01 4.950928290654e-11 -4.131094937842e-20 3.939025030339e-09 9.777528728273e-09 1.260231708016e-07 3.715077111917e-01
8.764505752876e-01 4.950928290654e-11 -4.131094937842e-20 3.943912960795e-09 9.766371623945e-09 1.246044555783e-07 3.715077111917e-01
8.769507753877e-01 4.950928290654e-11 -4.131094937842e-20 3.948795315240e-09 9.755233605726e-09 1.231956272777e-07 3.715077111917e-01
8.774509754877e-01 4.950928290654e-11 -4.131094937842e-20 3.953672103209e-09 9.744114630108e-09 1.217966637007e-07 3.715077111917e-01
8.779511755878e-01 4.950928290654e-11 -4.131094937842e-20 3.958543334217e-09 9.733014653707e-09 1.204075425202e-07 3.715077111917e-01
8.784513756878e-01 4.950928290654e-11 -4.131094937842e-20 3.963409017757e-09 9.721933633262e-09 1.190282412806e-07 3.715077111917e-01
8.789515757879e-01 4.950928290654e-11 -4.131094937842e-20 3.968269163299e-09 9.710871525635e-09 1.176587373976e-07 3.715077111917e-01
8.794517758879e-01 4.950928290654e-11 -4.131094937842e-20 3.973123780294e-09 9.699828287809e-09 1.162990081581e-07 3.715077111917e-01
8.799519759880e-01 4.950928290654e-11 -4.131094937842e-20 3.977972878168e-09 9.688803876892e-09 1.149490307199e-07 3.715077111917e-01
8.804521760880e-01 4.950928290654e-11 -4.131094937842e-20 3.982816466329e-09 9.677798250112e-09 1.136087821118e-07 3.715077111917e-01
8.809523761881e-01 4.950928290654e-11 -4.131094937842e-20 3.987654554161e-09 9.666811364820e-09 1.122782392329e-07 3.715077111917e-01
8.814525762881e-01 4.950928290654e-11 -4.131094937842e-20 3.992487151029e-09 9.655843178486e-09 1.109573788528e-07 3.715077111917e-01
8.819527763882e-01 4.950928290654e-11 -4.131094937842e-20 3.997314266275e-09 9.644893648702e-09 1.096461776113e-07 3.715077111917e-01
8.824529764882e-01 4.950928290654e-11 -4.131094937842e-20 4.002135909221e-09 9.633962733180e-09 1.083446120181e-07 3.715077111917e-01
8.829531765883e-01 4.950928290654e-11 -4.131094937842e-20 4.006952089166e-09 9.623050389750e-09 1.070526584528e-07 3.715077111917e-01
8.834533766883e-01 4.950928290654e-11 -4.131094937842e-20 4.011762815390e-09 9.612156576364e-09 1.057702931643e-07 3.715077111917e-01
8.839535767884e-01 4.950928290654e-11 -4.131094937842e-20 4.016568097152e-09 9.601281251092e-09 1.044974922713e-07 3.715077111917e-01
8.844537768884e-01 4.950928290654e-11 -4.131094937842e-20 4.021367943689e-09 9.590424372121e-09 1.032342317613e-07 3.715077111917e-01
8.849539769885e-01 4.950928290654e-11 -4.131094937842e-20 4.026162364216e-09 9.579585897759e-09 1.019804874911e-07 3.715077111917e-01
8.854541770885e-01 4.950928290654e-11 -4.131094937842e-20 4.030951367930e-09 9.568765786428e-09 1.007362351859e-07 3.715077111917e-01
8.859543771886e-01 4.950928290654e-11 -4.131094937842e-20 4.035734964006e-09 9.557963996672e-09 9.950145043988e-08 3.715077111917e-01
8.864545772886e-01 4.950928290654e-11 -4.131094937842e-20 4.040513161597e-09 9.547180487147e-09 9.827610871533e-08 3.715077111917e-01
8.869547773887e-01 4.950928290654e-11 -4.131094937842e-20 4.045285969837e-09 9.536415216629e-09 9.706018534285e-08 3.715077111917e-01
8.874549774887e-01 4.950928290654e-11 -4.131094937842e-20 4.050053397839e-09 9.525668144009e-09 9.585365552099e-08 3.715077111917e-01
8.879551775888e-01 4.950928290654e-11 -4.131094937842e-20 4.054815454695e-09 9.514939228295e-09 9.465649431608e-08 3.715077111917e-01
8.884553776888e-01 4.950928290654e-11 -4.131094937842e-20 4.059572149478e-09 9.504228428607e-09 9.346867666204e-08 3.715077111917e-01
8.889555777889e-01 4.950928290654e-11 -4.131094937842e-20 4.064323491238e-09 9.493535704183e-09 9.229017736017e-08 3.715077111917e-01
8.894557778889e-01 4.950928290654e-11 -4.131094937842e-20 4.069069489006e-09 9.482861014375e-09 9.112097107895e-08 3.715077111917e-01
8.899559779890e-01 4.950928290654e-11 -4.131094937842e-20 4.073810151794e-09 9.472204318649e-09 8.996103235386e-08 3.715077111917e-01
8.904561780890e-01 4.950928290654e-11 -4.131094937842e-20 4.078545488592e-09 9.461565576585e-09 8.881033558713e-08 3.715077111917e-01
8.909563781891e-01 4.950928290654e-11 -4.131094937842e-20 4.083275508371e-09 9.450944747875e-09 8.766885504761e-08 3.715077111917e-01
8.914565782891e-01 4.950928290654e-11 -4.131094937842e-20 4.088000220079e-09 9.440341792327e-09 8.653656487050e-08 3.715077111917e-01
8.919567783892e-01 4.950928290654e-11 -4.131094937842e-20 4.092719632649e-09 9.429756669858e-09 8.541343905720e-08 3.715077111917e-01
8.924569784892e-01 4.950928290654e-11 -4.131094937842e-20 4.097433754989e-09 9.419189340501e-09 8.429945147508e-08 3.715077111917e-01
8.929571785893e-01 4.950928290654e-11 -4.131094937842e-20 4.102142595990e-09 9.408639764398e-09 8.319457585729e-08 3.715077111917e-01
8.934573786893e-01 4.950928290654e-11 -4.131094937842e-20 4.106846164522e-09 9.398107901803e-09 8.209878580256e-08 3.715077111917e-01
8.939575787894e-01 4.950928290654e-11 -4.131094937842e-20 4.111544469436e-09 9.387593713084e-09 8.101205477499e-08 3.715077111917e-01
8.944577788894e-01 4.950928290654e-11 -4.131094937842e-20 4.116237519561e-09 9.377097158716e-09 7.993435610385e-08 3.715077111917e-01
8.949579789895e-01 4.950928290654e-11 -4.131094937842e-20 4.120925323710e-09 9.366618199286e-09 7.886566298341e-08 3.715077111917e-01
8.954581790895e-01 4.950928290654e-11 -4.131094937842e-20 4.125607890673e-09 9.356156795492e-09 7.780594847267e-08 3.715077111917e-01
8.959583791896e-01 4.950928290654e-11 -4.131094937842e-20 4.130285229221e-09 9.345712908140e-09 7.675518549524e-08 3.715077111917e-01
8.964585792896e-01 4.950928290654e-11 -4.131094937842e-20 4.134957348107e-09 9.335286498147e-09 7.571334683907e-08 3.715077111917e-01
